,BMJD,SAP_flux,SAP_pld,SAP_pld_ramp,residual
1101,58524.63025038066,1.0021130941460434,1.0013328855965296,1.0012498347348187,0.0012498347348186096
1102,58524.63041143202,1.001428091450741,1.0006100964197757,1.000526807629697,0.0005268076296969747
1103,58524.630573289534,1.000875670499214,1.0000333794822982,0.9999498512757216,-5.014872427840774e-05
1104,58524.630733212034,1.0009720880874893,1.000152120648641,1.0000683555952046,6.835559520462551e-05
1105,58524.630894529924,1.001139215608566,1.0002795833952964,1.000195579133761,0.00019557913376078197
1106,58524.63105614166,1.001042246783097,1.0002284618042507,1.000144217602148,0.00014421760214798586
1107,58524.63121608304,1.0005080572808196,0.9996627416094599,0.9995782596543004,-0.00042174034569959307
1108,58524.6313779316,1.0016558350519806,1.0007843652669939,1.0006996424276342,0.0006996424276341978
1109,58524.63153904096,1.0024004704241203,1.0016131811720426,1.001528218252803,0.0015282182528029609
1110,58524.63169897856,1.0019877613136559,1.001136353093553,1.0010511515485918,0.001051151548591806
1111,58524.63186107102,1.0016177010638279,1.000818733636984,1.000733289954479,0.0007332899544789978
1112,58524.63202194781,0.9984305116414919,0.9976103606989221,0.9975246763994485,-0.002475323600551516
1113,58524.63218182503,0.9988149608651005,0.9980327439022081,0.9979468201891951,-0.0020531798108049067
1114,58524.63234441609,0.9989907469808568,0.9981706448899641,0.9980844774013714,-0.0019155225986286079
1115,58524.63250476221,1.0003831042560718,0.9995100968210606,0.9994236886283393,-0.0005763113716607481
1116,58524.63266472622,1.001340007690573,1.0005303254136175,1.0004436767990426,0.0004436767990424515
1117,58524.63282805361,1.0015899487659592,1.0007691524321327,1.0006822580403956,0.0006822580403956339
1118,58524.63298771245,1.001453700369983,1.000669036059453,1.000581901117832,0.0005819011178321753
1119,58524.63314759344,0.9999703813460893,0.9992022011628773,0.9991148250461898,-0.000885174953810291
1120,58524.63331098548,1.0006355590595226,0.9998476129782792,0.9997599900898962,-0.00024000991010375358
1121,58524.63347054572,0.9997993172345514,0.9990017459263809,0.9989138817604964,-0.0010861182395035618
1122,58524.6336309989,1.0003042081414022,0.9994873803239521,0.9993992732383593,-0.0006007267616407087
1123,58524.633793941386,1.0014156513033603,1.0006439986854692,1.0005556446118375,0.0005556446118376099
1124,58524.63395339407,1.0014792388852458,1.0006691530910334,1.000580557026912,0.0005805570269119323
1125,58524.6341141968,1.0007546414844541,0.9999442234120999,0.999855383015804,-0.00014461698419601188
1126,58524.634276936915,1.0004169306032207,0.9996508293850157,0.9995617414134018,-0.0004382585865981921
1127,58524.63443633866,1.0005698846170263,0.9997790312369355,0.9996897004766708,-0.00031029952332915165
1128,58524.634597428674,1.002136975089515,1.001350924077554,1.0012613476636445,0.0012613476636444511
1129,58524.63475981546,1.002134328957109,1.0013339374931192,1.0012441131493874,0.0012441131493874274
1130,58524.634919102115,1.0007382129797822,0.9999396346037586,0.9998495667721089,-0.00015043322789112627
1131,58524.635080819025,1.0010978234178323,1.000292926148076,1.0002026108184185,0.00020261081841850114
1132,58524.635242848715,1.000794478352466,0.9999720222827628,0.9998814586781473,-0.0001185413218526868
1133,58524.63540198632,1.001077692167215,1.0002817190575872,1.0001909113188945,0.00019091131889453184
1134,58524.6355639924,1.0014871172754112,1.000648548604064,1.0005574920349296,0.0005574920349295197
1135,58524.63572566501,1.0004331163635651,0.9996465223375182,0.9995552171525908,-0.0004447828474091804
1136,58524.63588498751,1.0014520000736962,1.0006656609669136,1.0005741104893369,0.0005741104893367927
1137,58524.63604732427,1.0017889297245688,1.0009669048876213,1.0008751041797543,0.0008751041797543028
1138,58524.63620850393,1.0014953807811446,1.0006680165752821,1.000575967124218,0.0005759671242180765
1139,58524.636367860396,1.0016710673494589,1.0007971959186428,1.0007049002476263,0.0007049002476262911
1140,58524.636530556134,1.00167191734619,1.0008968927725141,1.000804345424153,0.0008043454241530617
1141,58524.636691473046,1.0006579795597557,0.9998572400054662,0.9997644434353727,-0.00023555656462730833
1142,58524.63685072007,0.9999593378478565,0.999208650440251,0.9991156069447905,-0.0008843930552095209
1143,58524.637013888,0.9997494987734786,0.9989699979966354,0.9988767011969969,-0.0011232988030031514
1144,58524.63717428743,1.001817049489,1.0009897708735351,1.0008962247724829,0.0008962247724827985
1145,58524.63733410805,1.000822507730736,1.000031341562334,0.9999375467685065,-6.24532314935076e-05
1146,58524.63749735005,1.000258678605566,0.9994038248284216,0.9993097757180264,-0.0006902242819736392
