1.354136779785156250e+03,-3.033948059082031250e+02
1.354157592773437500e+03,-3.014261779785156250e+02
1.354178405761718750e+03,-3.061554260253906250e+02
1.354199279785156250e+03,-3.035863342285156250e+02
1.354220092773437500e+03,-3.039334106445312500e+02
1.354240905761718750e+03,-2.982862548828125000e+02
1.354261779785156250e+03,-2.996204833984375000e+02
1.354282592773437500e+03,-2.974195556640625000e+02
1.354303405761718750e+03,-2.989677124023437500e+02
1.354324279785156250e+03,-2.966194763183593750e+02
1.354345092773437500e+03,-3.025648193359375000e+02
1.354365905761718750e+03,-2.965505676269531250e+02
1.354386779785156250e+03,-2.977253417968750000e+02
1.354407592773437500e+03,-3.011100158691406250e+02
1.354428405761718750e+03,-3.018854370117187500e+02
1.354449279785156250e+03,-2.954169006347656250e+02
1.354470092773437500e+03,-2.982183837890625000e+02
1.354490905761718750e+03,-2.999281616210937500e+02
1.354511779785156250e+03,-2.951427001953125000e+02
1.354532592773437500e+03,-2.963922424316406250e+02
1.354553405761718750e+03,-2.965121154785156250e+02
1.354574279785156250e+03,-2.925840148925781250e+02
1.354595092773437500e+03,-2.945646057128906250e+02
1.354615905761718750e+03,-2.966958007812500000e+02
1.354636779785156250e+03,-2.914604492187500000e+02
1.354657592773437500e+03,-2.929495544433593750e+02
1.354678405761718750e+03,-2.957131958007812500e+02
1.354699279785156250e+03,-2.947095031738281250e+02
1.354720092773437500e+03,-2.911226196289062500e+02
1.354740905761718750e+03,-2.930803833007812500e+02
1.354761779785156250e+03,-2.872674865722656250e+02
1.354782592773437500e+03,-2.910039978027343750e+02
1.354803405761718750e+03,-2.868590698242187500e+02
1.354824279785156250e+03,-2.903696289062500000e+02
1.354845092773437500e+03,-2.911416625976562500e+02
1.354865905761718750e+03,-2.936578674316406250e+02
1.354886779785156250e+03,-2.910617065429687500e+02
1.354907592773437500e+03,-2.867602844238281250e+02
1.354928405761718750e+03,-2.896163024902343750e+02
1.354949279785156250e+03,-2.867576904296875000e+02
1.354970092773437500e+03,-2.896555786132812500e+02
1.354990905761718750e+03,-2.875880737304687500e+02
1.355011779785156250e+03,-2.883084411621093750e+02
1.355032592773437500e+03,-2.853575744628906250e+02
1.355053405761718750e+03,-2.863908081054687500e+02
1.355074279785156250e+03,-2.862065124511718750e+02
1.355095092773437500e+03,-2.855995178222656250e+02
1.355115905761718750e+03,-2.892751770019531250e+02
1.355136779785156250e+03,-2.877213134765625000e+02
1.355157592773437500e+03,-2.896921691894531250e+02
1.355178405761718750e+03,-2.838005065917968750e+02
1.355199279785156250e+03,-2.916958923339843750e+02
1.355220092773437500e+03,-2.858884582519531250e+02
1.355240905761718750e+03,-2.886122131347656250e+02
1.355261779785156250e+03,-2.907546081542968750e+02
1.355282592773437500e+03,-2.881605529785156250e+02
1.355303405761718750e+03,-2.838634643554687500e+02
1.355324279785156250e+03,-2.815880737304687500e+02
1.355345092773437500e+03,-2.851598815917968750e+02
1.355365905761718750e+03,-2.900908508300781250e+02
1.355386779785156250e+03,-2.827933654785156250e+02
1.355407592773437500e+03,-2.861230163574218750e+02
1.355428405761718750e+03,-2.856787414550781250e+02
1.355449279785156250e+03,-2.870427246093750000e+02
1.355470092773437500e+03,-2.898670043945312500e+02
1.355490905761718750e+03,-2.839396972656250000e+02
1.355511779785156250e+03,-2.839649658203125000e+02
1.355532592773437500e+03,-2.880314636230468750e+02
1.355553405761718750e+03,-2.820848999023437500e+02
1.355574279785156250e+03,-2.849522094726562500e+02
1.355595092773437500e+03,-2.838706970214843750e+02
1.355615905761718750e+03,-2.825583190917968750e+02
1.355636779785156250e+03,-2.856484069824218750e+02
1.355657592773437500e+03,-2.806889343261718750e+02
1.355678405761718750e+03,-2.810336608886718750e+02
1.355699279785156250e+03,-2.865122985839843750e+02
1.355720092773437500e+03,-2.872041015625000000e+02
1.355740905761718750e+03,-2.808064880371093750e+02
1.355761779785156250e+03,-2.840242004394531250e+02
1.355782592773437500e+03,-2.837360229492187500e+02
1.355803405761718750e+03,-2.803009338378906250e+02
1.355824279785156250e+03,-2.790486755371093750e+02
1.355845092773437500e+03,-2.791759033203125000e+02
1.355865905761718750e+03,-2.813710021972656250e+02
1.355886779785156250e+03,-2.817159729003906250e+02
1.355907592773437500e+03,-2.767235107421875000e+02
1.355928405761718750e+03,-2.752141418457031250e+02
1.355949279785156250e+03,-2.817989807128906250e+02
1.355970092773437500e+03,-2.775354003906250000e+02
1.355990905761718750e+03,-2.819297485351562500e+02
1.356011779785156250e+03,-2.788140258789062500e+02
1.356032592773437500e+03,-2.806495971679687500e+02
1.356053405761718750e+03,-2.790900878906250000e+02
